query_id,alumni_id,nim,prodi,angkatan,platform_target,query_text,query_type,created_at,scheduler_batch_id
Q-0007661,ALM-2021-02-133,202102133,Sistem Informasi,2021,Web Umum,"""Nadya Safira Puspitasari"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-11-01,BATCH-2021-W05
Q-0007662,ALM-2021-02-133,202102133,Sistem Informasi,2021,Web Umum,"""Nadya Safira Puspitasari"" ""Sistem Informasi"" ""UMM""",identity_major,2025-06-20,BATCH-2021-W05
Q-0007663,ALM-2021-02-133,202102133,Sistem Informasi,2021,Google Scholar,"""Nadya Safira Puspitasari"" site:scholar.google.com",academic_profile,2026-10-07,BATCH-2021-W05
Q-0007664,ALM-2021-02-133,202102133,Sistem Informasi,2021,ORCID,"""Nadya Safira Puspitasari"" ORCID",research_profile,2025-06-01,BATCH-2021-W05
Q-0007665,ALM-2021-02-133,202102133,Sistem Informasi,2021,LinkedIn,"""Nadya Safira Puspitasari"" ""Analyst"" ""Malang""",career_context,2025-02-03,BATCH-2021-W05
Q-0007666,ALM-2021-02-134,202102134,Sistem Informasi,2021,Web Umum,"""Muhammad Aisyah Kusuma"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-11-07,BATCH-2021-W34
Q-0007667,ALM-2021-02-134,202102134,Sistem Informasi,2021,Web Umum,"""Muhammad Aisyah Kusuma"" ""Sistem Informasi"" ""UMM""",identity_major,2026-07-28,BATCH-2021-W34
Q-0007668,ALM-2021-02-134,202102134,Sistem Informasi,2021,Google Scholar,"""Muhammad Aisyah Kusuma"" site:scholar.google.com",academic_profile,2026-03-02,BATCH-2021-W34
Q-0007669,ALM-2021-02-134,202102134,Sistem Informasi,2021,ORCID,"""Muhammad Aisyah Kusuma"" ORCID",research_profile,2026-09-19,BATCH-2021-W34
Q-0007670,ALM-2021-02-134,202102134,Sistem Informasi,2021,LinkedIn,"""Muhammad Aisyah Kusuma"" ""Consultant"" ""Malang""",career_context,2026-02-18,BATCH-2021-W34
Q-0007671,ALM-2021-02-135,202102135,Sistem Informasi,2021,Web Umum,"""Rendra Dewi Santoso"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-03-01,BATCH-2021-W34
Q-0007672,ALM-2021-02-135,202102135,Sistem Informasi,2021,Web Umum,"""Rendra Dewi Santoso"" ""Sistem Informasi"" ""UMM""",identity_major,2025-01-14,BATCH-2021-W34
Q-0007673,ALM-2021-02-135,202102135,Sistem Informasi,2021,Google Scholar,"""Rendra Dewi Santoso"" site:scholar.google.com",academic_profile,2025-10-09,BATCH-2021-W34
Q-0007674,ALM-2021-02-135,202102135,Sistem Informasi,2021,ORCID,"""Rendra Dewi Santoso"" ORCID",research_profile,2026-10-08,BATCH-2021-W34
Q-0007675,ALM-2021-02-135,202102135,Sistem Informasi,2021,LinkedIn,"""Rendra Dewi Santoso"" ""Consultant"" ""Malang""",career_context,2026-03-21,BATCH-2021-W34
Q-0007676,ALM-2021-02-136,202102136,Sistem Informasi,2021,Web Umum,"""Syifa Fajar Wibowo"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-02-20,BATCH-2021-W52
Q-0007677,ALM-2021-02-136,202102136,Sistem Informasi,2021,Web Umum,"""Syifa Fajar Wibowo"" ""Sistem Informasi"" ""UMM""",identity_major,2026-05-15,BATCH-2021-W52
Q-0007678,ALM-2021-02-136,202102136,Sistem Informasi,2021,Google Scholar,"""Syifa Fajar Wibowo"" site:scholar.google.com",academic_profile,2026-10-02,BATCH-2021-W52
Q-0007679,ALM-2021-02-136,202102136,Sistem Informasi,2021,ORCID,"""Syifa Fajar Wibowo"" ORCID",research_profile,2026-04-21,BATCH-2021-W52
Q-0007680,ALM-2021-02-136,202102136,Sistem Informasi,2021,LinkedIn,"""Syifa Fajar Wibowo"" ""Software Engineer"" ""Malang""",career_context,2026-01-17,BATCH-2021-W52
Q-0007681,ALM-2021-02-137,202102137,Sistem Informasi,2021,Web Umum,"""Amelia Dewi Saputra"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-02-07,BATCH-2021-W34
Q-0007682,ALM-2021-02-137,202102137,Sistem Informasi,2021,Web Umum,"""Amelia Dewi Saputra"" ""Sistem Informasi"" ""UMM""",identity_major,2026-04-01,BATCH-2021-W34
Q-0007683,ALM-2021-02-137,202102137,Sistem Informasi,2021,Google Scholar,"""Amelia Dewi Saputra"" site:scholar.google.com",academic_profile,2026-09-03,BATCH-2021-W34
Q-0007684,ALM-2021-02-137,202102137,Sistem Informasi,2021,ORCID,"""Amelia Dewi Saputra"" ORCID",research_profile,2026-05-08,BATCH-2021-W34
Q-0007685,ALM-2021-02-137,202102137,Sistem Informasi,2021,LinkedIn,"""Amelia Dewi Saputra"" ""Consultant"" ""Malang""",career_context,2026-08-17,BATCH-2021-W34
Q-0007686,ALM-2021-02-138,202102138,Sistem Informasi,2021,Web Umum,"""Rani Ahmad Wijaya"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-09-28,BATCH-2021-W07
Q-0007687,ALM-2021-02-138,202102138,Sistem Informasi,2021,Web Umum,"""Rani Ahmad Wijaya"" ""Sistem Informasi"" ""UMM""",identity_major,2026-02-14,BATCH-2021-W07
Q-0007688,ALM-2021-02-138,202102138,Sistem Informasi,2021,Google Scholar,"""Rani Ahmad Wijaya"" site:scholar.google.com",academic_profile,2026-01-16,BATCH-2021-W07
Q-0007689,ALM-2021-02-138,202102138,Sistem Informasi,2021,ORCID,"""Rani Ahmad Wijaya"" ORCID",research_profile,2026-10-17,BATCH-2021-W07
Q-0007690,ALM-2021-02-138,202102138,Sistem Informasi,2021,LinkedIn,"""Rani Ahmad Wijaya"" ""Engineer"" ""Malang""",career_context,2026-05-20,BATCH-2021-W07
Q-0007691,ALM-2021-02-139,202102139,Sistem Informasi,2021,Web Umum,"""Intan Farhan Setiawan"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-01-05,BATCH-2021-W45
Q-0007692,ALM-2021-02-139,202102139,Sistem Informasi,2021,Web Umum,"""Intan Farhan Setiawan"" ""Sistem Informasi"" ""UMM""",identity_major,2026-10-17,BATCH-2021-W45
Q-0007693,ALM-2021-02-139,202102139,Sistem Informasi,2021,Google Scholar,"""Intan Farhan Setiawan"" site:scholar.google.com",academic_profile,2026-06-11,BATCH-2021-W45
Q-0007694,ALM-2021-02-139,202102139,Sistem Informasi,2021,ORCID,"""Intan Farhan Setiawan"" ORCID",research_profile,2026-12-11,BATCH-2021-W45
Q-0007695,ALM-2021-02-139,202102139,Sistem Informasi,2021,LinkedIn,"""Intan Farhan Setiawan"" ""Consultant"" ""Malang""",career_context,2026-06-08,BATCH-2021-W45
Q-0007696,ALM-2021-02-140,202102140,Sistem Informasi,2021,Web Umum,"""Melati Reza Maulana"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-09-24,BATCH-2021-W19
Q-0007697,ALM-2021-02-140,202102140,Sistem Informasi,2021,Web Umum,"""Melati Reza Maulana"" ""Sistem Informasi"" ""UMM""",identity_major,2025-09-08,BATCH-2021-W19
Q-0007698,ALM-2021-02-140,202102140,Sistem Informasi,2021,Google Scholar,"""Melati Reza Maulana"" site:scholar.google.com",academic_profile,2026-06-07,BATCH-2021-W19
Q-0007699,ALM-2021-02-140,202102140,Sistem Informasi,2021,ORCID,"""Melati Reza Maulana"" ORCID",research_profile,2025-10-25,BATCH-2021-W19
Q-0007700,ALM-2021-02-140,202102140,Sistem Informasi,2021,LinkedIn,"""Melati Reza Maulana"" ""Engineer"" ""Malang""",career_context,2025-04-18,BATCH-2021-W19
Q-0007701,ALM-2021-02-141,202102141,Sistem Informasi,2021,Web Umum,"""Bagas Naufal Kusuma"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-10-23,BATCH-2021-W21
Q-0007702,ALM-2021-02-141,202102141,Sistem Informasi,2021,Web Umum,"""Bagas Naufal Kusuma"" ""Sistem Informasi"" ""UMM""",identity_major,2026-11-28,BATCH-2021-W21
Q-0007703,ALM-2021-02-141,202102141,Sistem Informasi,2021,Google Scholar,"""Bagas Naufal Kusuma"" site:scholar.google.com",academic_profile,2026-02-15,BATCH-2021-W21
Q-0007704,ALM-2021-02-141,202102141,Sistem Informasi,2021,ORCID,"""Bagas Naufal Kusuma"" ORCID",research_profile,2026-01-23,BATCH-2021-W21
Q-0007705,ALM-2021-02-141,202102141,Sistem Informasi,2021,LinkedIn,"""Bagas Naufal Kusuma"" ""Consultant"" ""Malang""",career_context,2026-07-01,BATCH-2021-W21
Q-0007706,ALM-2021-02-142,202102142,Sistem Informasi,2021,Web Umum,"""Ahmad Hafiz Pratama"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-02-21,BATCH-2021-W28
Q-0007707,ALM-2021-02-142,202102142,Sistem Informasi,2021,Web Umum,"""Ahmad Hafiz Pratama"" ""Sistem Informasi"" ""UMM""",identity_major,2026-07-02,BATCH-2021-W28
Q-0007708,ALM-2021-02-142,202102142,Sistem Informasi,2021,Google Scholar,"""Ahmad Hafiz Pratama"" site:scholar.google.com",academic_profile,2026-10-27,BATCH-2021-W28
Q-0007709,ALM-2021-02-142,202102142,Sistem Informasi,2021,ORCID,"""Ahmad Hafiz Pratama"" ORCID",research_profile,2026-08-11,BATCH-2021-W28
Q-0007710,ALM-2021-02-142,202102142,Sistem Informasi,2021,LinkedIn,"""Ahmad Hafiz Pratama"" ""Consultant"" ""Malang""",career_context,2026-08-25,BATCH-2021-W28
Q-0007711,ALM-2021-02-143,202102143,Sistem Informasi,2021,Web Umum,"""Muhammad Rendra Permata"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-07-20,BATCH-2021-W17
Q-0007712,ALM-2021-02-143,202102143,Sistem Informasi,2021,Web Umum,"""Muhammad Rendra Permata"" ""Sistem Informasi"" ""UMM""",identity_major,2025-06-26,BATCH-2021-W17
Q-0007713,ALM-2021-02-143,202102143,Sistem Informasi,2021,Google Scholar,"""Muhammad Rendra Permata"" site:scholar.google.com",academic_profile,2026-11-18,BATCH-2021-W17
Q-0007714,ALM-2021-02-143,202102143,Sistem Informasi,2021,ORCID,"""Muhammad Rendra Permata"" ORCID",research_profile,2026-12-19,BATCH-2021-W17
Q-0007715,ALM-2021-02-143,202102143,Sistem Informasi,2021,LinkedIn,"""Muhammad Rendra Permata"" ""Engineer"" ""Malang""",career_context,2025-03-06,BATCH-2021-W17
Q-0007716,ALM-2021-02-144,202102144,Sistem Informasi,2021,Web Umum,"""Siti Naufal Rahmawati"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2025-04-09,BATCH-2021-W44
Q-0007717,ALM-2021-02-144,202102144,Sistem Informasi,2021,Web Umum,"""Siti Naufal Rahmawati"" ""Sistem Informasi"" ""UMM""",identity_major,2026-09-20,BATCH-2021-W44
Q-0007718,ALM-2021-02-144,202102144,Sistem Informasi,2021,Google Scholar,"""Siti Naufal Rahmawati"" site:scholar.google.com",academic_profile,2026-06-13,BATCH-2021-W44
Q-0007719,ALM-2021-02-144,202102144,Sistem Informasi,2021,ORCID,"""Siti Naufal Rahmawati"" ORCID",research_profile,2025-04-02,BATCH-2021-W44
Q-0007720,ALM-2021-02-144,202102144,Sistem Informasi,2021,LinkedIn,"""Siti Naufal Rahmawati"" ""Analyst"" ""Malang""",career_context,2026-07-08,BATCH-2021-W44
Q-0007721,ALM-2021-02-145,202102145,Sistem Informasi,2021,Web Umum,"""Wahyu Farhan Kusuma"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-05-21,BATCH-2021-W10
Q-0007722,ALM-2021-02-145,202102145,Sistem Informasi,2021,Web Umum,"""Wahyu Farhan Kusuma"" ""Sistem Informasi"" ""UMM""",identity_major,2025-10-08,BATCH-2021-W10
Q-0007723,ALM-2021-02-145,202102145,Sistem Informasi,2021,Google Scholar,"""Wahyu Farhan Kusuma"" site:scholar.google.com",academic_profile,2026-08-07,BATCH-2021-W10
Q-0007724,ALM-2021-02-145,202102145,Sistem Informasi,2021,ORCID,"""Wahyu Farhan Kusuma"" ORCID",research_profile,2025-10-16,BATCH-2021-W10
Q-0007725,ALM-2021-02-145,202102145,Sistem Informasi,2021,LinkedIn,"""Wahyu Farhan Kusuma"" ""Analyst"" ""Malang""",career_context,2026-12-24,BATCH-2021-W10
Q-0007726,ALM-2021-02-146,202102146,Sistem Informasi,2021,Web Umum,"""Nisa Reza Ramadhan"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2025-11-03,BATCH-2021-W14
Q-0007727,ALM-2021-02-146,202102146,Sistem Informasi,2021,Web Umum,"""Nisa Reza Ramadhan"" ""Sistem Informasi"" ""UMM""",identity_major,2026-11-23,BATCH-2021-W14
Q-0007728,ALM-2021-02-146,202102146,Sistem Informasi,2021,Google Scholar,"""Nisa Reza Ramadhan"" site:scholar.google.com",academic_profile,2026-10-28,BATCH-2021-W14
Q-0007729,ALM-2021-02-146,202102146,Sistem Informasi,2021,ORCID,"""Nisa Reza Ramadhan"" ORCID",research_profile,2025-05-09,BATCH-2021-W14
Q-0007730,ALM-2021-02-146,202102146,Sistem Informasi,2021,LinkedIn,"""Nisa Reza Ramadhan"" ""Analyst"" ""Malang""",career_context,2026-09-18,BATCH-2021-W14
Q-0007731,ALM-2021-02-147,202102147,Sistem Informasi,2021,Web Umum,"""Syifa Melati Setiawan"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2025-04-12,BATCH-2021-W33
Q-0007732,ALM-2021-02-147,202102147,Sistem Informasi,2021,Web Umum,"""Syifa Melati Setiawan"" ""Sistem Informasi"" ""UMM""",identity_major,2026-05-13,BATCH-2021-W33
Q-0007733,ALM-2021-02-147,202102147,Sistem Informasi,2021,Google Scholar,"""Syifa Melati Setiawan"" site:scholar.google.com",academic_profile,2026-08-23,BATCH-2021-W33
Q-0007734,ALM-2021-02-147,202102147,Sistem Informasi,2021,ORCID,"""Syifa Melati Setiawan"" ORCID",research_profile,2026-02-10,BATCH-2021-W33
Q-0007735,ALM-2021-02-147,202102147,Sistem Informasi,2021,LinkedIn,"""Syifa Melati Setiawan"" ""Software Engineer"" ""Malang""",career_context,2026-06-13,BATCH-2021-W33
Q-0007736,ALM-2021-02-148,202102148,Sistem Informasi,2021,Web Umum,"""Nadya Dewi Wibowo"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-11-03,BATCH-2021-W41
Q-0007737,ALM-2021-02-148,202102148,Sistem Informasi,2021,Web Umum,"""Nadya Dewi Wibowo"" ""Sistem Informasi"" ""UMM""",identity_major,2026-12-26,BATCH-2021-W41
Q-0007738,ALM-2021-02-148,202102148,Sistem Informasi,2021,Google Scholar,"""Nadya Dewi Wibowo"" site:scholar.google.com",academic_profile,2026-06-04,BATCH-2021-W41
Q-0007739,ALM-2021-02-148,202102148,Sistem Informasi,2021,ORCID,"""Nadya Dewi Wibowo"" ORCID",research_profile,2026-01-21,BATCH-2021-W41
Q-0007740,ALM-2021-02-148,202102148,Sistem Informasi,2021,LinkedIn,"""Nadya Dewi Wibowo"" ""Analyst"" ""Malang""",career_context,2026-09-07,BATCH-2021-W41
Q-0007741,ALM-2021-02-149,202102149,Sistem Informasi,2021,Web Umum,"""Rizka Rani Putra"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-05-01,BATCH-2021-W48
Q-0007742,ALM-2021-02-149,202102149,Sistem Informasi,2021,Web Umum,"""Rizka Rani Putra"" ""Sistem Informasi"" ""UMM""",identity_major,2025-08-25,BATCH-2021-W48
Q-0007743,ALM-2021-02-149,202102149,Sistem Informasi,2021,Google Scholar,"""Rizka Rani Putra"" site:scholar.google.com",academic_profile,2025-02-21,BATCH-2021-W48
Q-0007744,ALM-2021-02-149,202102149,Sistem Informasi,2021,ORCID,"""Rizka Rani Putra"" ORCID",research_profile,2026-08-28,BATCH-2021-W48
Q-0007745,ALM-2021-02-149,202102149,Sistem Informasi,2021,LinkedIn,"""Rizka Rani Putra"" ""Consultant"" ""Malang""",career_context,2026-10-08,BATCH-2021-W48
Q-0007746,ALM-2021-02-150,202102150,Sistem Informasi,2021,Web Umum,"""Fitri Fajar Putra"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2025-08-24,BATCH-2021-W44
Q-0007747,ALM-2021-02-150,202102150,Sistem Informasi,2021,Web Umum,"""Fitri Fajar Putra"" ""Sistem Informasi"" ""UMM""",identity_major,2026-05-17,BATCH-2021-W44
Q-0007748,ALM-2021-02-150,202102150,Sistem Informasi,2021,Google Scholar,"""Fitri Fajar Putra"" site:scholar.google.com",academic_profile,2026-08-20,BATCH-2021-W44
Q-0007749,ALM-2021-02-150,202102150,Sistem Informasi,2021,ORCID,"""Fitri Fajar Putra"" ORCID",research_profile,2026-10-14,BATCH-2021-W44
Q-0007750,ALM-2021-02-150,202102150,Sistem Informasi,2021,LinkedIn,"""Fitri Fajar Putra"" ""Analyst"" ""Malang""",career_context,2026-12-19,BATCH-2021-W44
Q-0007751,ALM-2021-02-151,202102151,Sistem Informasi,2021,Web Umum,"""Nisa Naufal Maulana"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-02-25,BATCH-2021-W46
Q-0007752,ALM-2021-02-151,202102151,Sistem Informasi,2021,Web Umum,"""Nisa Naufal Maulana"" ""Sistem Informasi"" ""UMM""",identity_major,2026-01-14,BATCH-2021-W46
Q-0007753,ALM-2021-02-151,202102151,Sistem Informasi,2021,Google Scholar,"""Nisa Naufal Maulana"" site:scholar.google.com",academic_profile,2026-08-10,BATCH-2021-W46
Q-0007754,ALM-2021-02-151,202102151,Sistem Informasi,2021,ORCID,"""Nisa Naufal Maulana"" ORCID",research_profile,2026-01-17,BATCH-2021-W46
Q-0007755,ALM-2021-02-151,202102151,Sistem Informasi,2021,LinkedIn,"""Nisa Naufal Maulana"" ""Analyst"" ""Malang""",career_context,2026-12-15,BATCH-2021-W46
Q-0007756,ALM-2021-02-152,202102152,Sistem Informasi,2021,Web Umum,"""Laila Nabila Putra"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-10-25,BATCH-2021-W32
Q-0007757,ALM-2021-02-152,202102152,Sistem Informasi,2021,Web Umum,"""Laila Nabila Putra"" ""Sistem Informasi"" ""UMM""",identity_major,2025-12-08,BATCH-2021-W32
Q-0007758,ALM-2021-02-152,202102152,Sistem Informasi,2021,Google Scholar,"""Laila Nabila Putra"" site:scholar.google.com",academic_profile,2025-03-23,BATCH-2021-W32
Q-0007759,ALM-2021-02-152,202102152,Sistem Informasi,2021,ORCID,"""Laila Nabila Putra"" ORCID",research_profile,2025-09-25,BATCH-2021-W32
Q-0007760,ALM-2021-02-152,202102152,Sistem Informasi,2021,LinkedIn,"""Laila Nabila Putra"" ""Consultant"" ""Malang""",career_context,2026-11-17,BATCH-2021-W32
Q-0007761,ALM-2021-02-153,202102153,Sistem Informasi,2021,Web Umum,"""Rani Laila Puspitasari"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2025-08-18,BATCH-2021-W05
Q-0007762,ALM-2021-02-153,202102153,Sistem Informasi,2021,Web Umum,"""Rani Laila Puspitasari"" ""Sistem Informasi"" ""UMM""",identity_major,2026-04-13,BATCH-2021-W05
Q-0007763,ALM-2021-02-153,202102153,Sistem Informasi,2021,Google Scholar,"""Rani Laila Puspitasari"" site:scholar.google.com",academic_profile,2025-09-18,BATCH-2021-W05
Q-0007764,ALM-2021-02-153,202102153,Sistem Informasi,2021,ORCID,"""Rani Laila Puspitasari"" ORCID",research_profile,2025-07-09,BATCH-2021-W05
Q-0007765,ALM-2021-02-153,202102153,Sistem Informasi,2021,LinkedIn,"""Rani Laila Puspitasari"" ""Engineer"" ""Malang""",career_context,2025-01-25,BATCH-2021-W05
Q-0007766,ALM-2021-02-154,202102154,Sistem Informasi,2021,Web Umum,"""Zahra Melati Nugroho"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-02-13,BATCH-2021-W26
Q-0007767,ALM-2021-02-154,202102154,Sistem Informasi,2021,Web Umum,"""Zahra Melati Nugroho"" ""Sistem Informasi"" ""UMM""",identity_major,2025-06-14,BATCH-2021-W26
Q-0007768,ALM-2021-02-154,202102154,Sistem Informasi,2021,Google Scholar,"""Zahra Melati Nugroho"" site:scholar.google.com",academic_profile,2025-02-16,BATCH-2021-W26
Q-0007769,ALM-2021-02-154,202102154,Sistem Informasi,2021,ORCID,"""Zahra Melati Nugroho"" ORCID",research_profile,2025-05-11,BATCH-2021-W26
Q-0007770,ALM-2021-02-154,202102154,Sistem Informasi,2021,LinkedIn,"""Zahra Melati Nugroho"" ""Analyst"" ""Malang""",career_context,2026-09-05,BATCH-2021-W26
Q-0007771,ALM-2021-02-155,202102155,Sistem Informasi,2021,Web Umum,"""Fajar Reza Santoso"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-12-14,BATCH-2021-W45
Q-0007772,ALM-2021-02-155,202102155,Sistem Informasi,2021,Web Umum,"""Fajar Reza Santoso"" ""Sistem Informasi"" ""UMM""",identity_major,2026-06-22,BATCH-2021-W45
Q-0007773,ALM-2021-02-155,202102155,Sistem Informasi,2021,Google Scholar,"""Fajar Reza Santoso"" site:scholar.google.com",academic_profile,2026-12-17,BATCH-2021-W45
Q-0007774,ALM-2021-02-155,202102155,Sistem Informasi,2021,ORCID,"""Fajar Reza Santoso"" ORCID",research_profile,2026-11-17,BATCH-2021-W45
Q-0007775,ALM-2021-02-155,202102155,Sistem Informasi,2021,LinkedIn,"""Fajar Reza Santoso"" ""Engineer"" ""Malang""",career_context,2026-08-04,BATCH-2021-W45
Q-0007776,ALM-2021-02-156,202102156,Sistem Informasi,2021,Web Umum,"""Farhan Rafi Santoso"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2025-10-18,BATCH-2021-W49
Q-0007777,ALM-2021-02-156,202102156,Sistem Informasi,2021,Web Umum,"""Farhan Rafi Santoso"" ""Sistem Informasi"" ""UMM""",identity_major,2026-02-27,BATCH-2021-W49
Q-0007778,ALM-2021-02-156,202102156,Sistem Informasi,2021,Google Scholar,"""Farhan Rafi Santoso"" site:scholar.google.com",academic_profile,2026-10-10,BATCH-2021-W49
Q-0007779,ALM-2021-02-156,202102156,Sistem Informasi,2021,ORCID,"""Farhan Rafi Santoso"" ORCID",research_profile,2025-09-18,BATCH-2021-W49
Q-0007780,ALM-2021-02-156,202102156,Sistem Informasi,2021,LinkedIn,"""Farhan Rafi Santoso"" ""Analyst"" ""Malang""",career_context,2026-01-10,BATCH-2021-W49
Q-0007781,ALM-2021-02-157,202102157,Sistem Informasi,2021,Web Umum,"""Laila Dewi Wijaya"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-11-19,BATCH-2021-W27
Q-0007782,ALM-2021-02-157,202102157,Sistem Informasi,2021,Web Umum,"""Laila Dewi Wijaya"" ""Sistem Informasi"" ""UMM""",identity_major,2026-04-28,BATCH-2021-W27
Q-0007783,ALM-2021-02-157,202102157,Sistem Informasi,2021,Google Scholar,"""Laila Dewi Wijaya"" site:scholar.google.com",academic_profile,2026-04-03,BATCH-2021-W27
Q-0007784,ALM-2021-02-157,202102157,Sistem Informasi,2021,ORCID,"""Laila Dewi Wijaya"" ORCID",research_profile,2026-09-14,BATCH-2021-W27
Q-0007785,ALM-2021-02-157,202102157,Sistem Informasi,2021,LinkedIn,"""Laila Dewi Wijaya"" ""Consultant"" ""Malang""",career_context,2026-11-17,BATCH-2021-W27
Q-0007786,ALM-2021-02-158,202102158,Sistem Informasi,2021,Web Umum,"""Safira Aisyah Puspitasari"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2026-08-20,BATCH-2021-W37
Q-0007787,ALM-2021-02-158,202102158,Sistem Informasi,2021,Web Umum,"""Safira Aisyah Puspitasari"" ""Sistem Informasi"" ""UMM""",identity_major,2026-07-05,BATCH-2021-W37
Q-0007788,ALM-2021-02-158,202102158,Sistem Informasi,2021,Google Scholar,"""Safira Aisyah Puspitasari"" site:scholar.google.com",academic_profile,2025-04-17,BATCH-2021-W37
Q-0007789,ALM-2021-02-158,202102158,Sistem Informasi,2021,ORCID,"""Safira Aisyah Puspitasari"" ORCID",research_profile,2026-03-03,BATCH-2021-W37
Q-0007790,ALM-2021-02-158,202102158,Sistem Informasi,2021,LinkedIn,"""Safira Aisyah Puspitasari"" ""Software Engineer"" ""Malang""",career_context,2026-06-12,BATCH-2021-W37
