alumni_id,nim,nama_lengkap,nama_variasi,jenis_kelamin,tanggal_lahir,kota_asal,fakultas,prodi,angkatan,tahun_lulus,ipk,predikat,email,no_hp,kata_kunci_afiliasi,kata_kunci_konteks,target_role,instansi_terakhir,lokasi_terakhir,status_pelacakan,confidence_score,sumber_terakhir,tanggal_update
ALM-2018-01-001,201801001,Muhammad Hafiz Kusuma,Muhammad Hafiz Kusuma | M. Hafiz Kusuma | Muhammad H. | Hafiz Kusuma M.,L,2001-07-03,Sidoarjo,Fakultas Teknik,Informatika,2018,2022,3.56,Cumlaude,muhammad.hafiz.kusuma1@alumni.umm.ac.id,089963334018,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2022 | Sidoarjo,QA Engineer,PT Telkom Indonesia,Malang,Belum Dilacak,0.0,Belum Ada,2024-10-01
ALM-2019-01-148,201901148,Arif Putri Kurniawan,Arif Putri Kurniawan | A. Putri Kurniawan | Arif P. | Putri Kurniawan A.,L,2005-06-11,Sidoarjo,Fakultas Teknik,Informatika,2019,2023,3.24,Sangat Memuaskan,arif.putri.kurniawan148@alumni.umm.ac.id,085754448479,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Sidoarjo,AI Engineer,Startup Nusantara,Surabaya,Teridentifikasi dari sumber publik,0.88,ResearchGate,2025-07-08
ALM-2019-01-149,201901149,Hafiz Yusuf Ananda,Hafiz Yusuf Ananda | H. Yusuf Ananda | Hafiz Y. | Yusuf Ananda H.,L,2003-04-22,Surabaya,Fakultas Teknik,Informatika,2019,2023,3.0,Sangat Memuaskan,hafiz.yusuf.ananda149@alumni.umm.ac.id,089504916685,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Surabaya,AI Engineer,PT Astra International,Mojokerto,Teridentifikasi dari sumber publik,0.81,Belum Ada,2023-12-23
ALM-2019-01-150,201901150,Nabila Fitri Kurniawan,Nabila Fitri Kurniawan | N. Fitri Kurniawan | Nabila F. | Fitri Kurniawan N.,P,2004-03-11,Kediri,Fakultas Teknik,Informatika,2019,2023,3.74,Cumlaude,nabila.fitri.kurniawan150@alumni.umm.ac.id,086051628882,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Kediri,QA Engineer,PT PLN,Batu,Belum Dilacak,0.0,Belum Ada,2024-06-16
ALM-2019-01-151,201901151,Rizky Naufal Setiawan,Rizky Naufal Setiawan | R. Naufal Setiawan | Rizky N. | Naufal Setiawan R.,L,2008-12-13,Batu,Fakultas Teknik,Informatika,2019,2023,3.66,Cumlaude,rizky.naufal.setiawan151@alumni.umm.ac.id,083838463998,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Batu,QA Engineer,PT Unilever Indonesia,Blitar,Belum Dilacak,0.0,Belum Ada,2024-04-07
ALM-2019-01-152,201901152,Nadya Laila Wibowo,Nadya Laila Wibowo | N. Laila Wibowo | Nadya L. | Laila Wibowo N.,P,2003-11-16,Kediri,Fakultas Teknik,Informatika,2019,2023,3.45,Sangat Memuaskan,nadya.laila.wibowo152@alumni.umm.ac.id,087487221152,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Kediri,Backend Developer,PT BCA,Malang,Belum Dilacak,0.0,Belum Ada,2023-01-23
ALM-2019-01-153,201901153,Nabila Wahyu Pratama,Nabila Wahyu Pratama | N. Wahyu Pratama | Nabila W. | Wahyu Pratama N.,P,2001-08-21,Jember,Fakultas Teknik,Informatika,2019,2024,3.5,Cumlaude,nabila.wahyu.pratama153@alumni.umm.ac.id,088352011852,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2024 | Jember,QA Engineer,PT Semen Indonesia,Jember,Belum Dilacak,0.0,Belum Ada,2024-08-05
ALM-2019-01-154,201901154,Hafiz Aisyah Sari,Hafiz Aisyah Sari | H. Aisyah Sari | Hafiz A. | Aisyah Sari H.,L,2008-06-02,Jember,Fakultas Teknik,Informatika,2019,2023,3.1,Sangat Memuaskan,hafiz.aisyah.sari154@alumni.umm.ac.id,081539229515,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Jember,Software Engineer,PT PLN,Malang,Belum Dilacak,0.0,Belum Ada,2025-07-05
ALM-2019-01-155,201901155,Dimas Dinda Utami,Dimas Dinda Utami | D. Dinda Utami | Dimas D. | Dinda Utami D.,L,2007-11-06,Batu,Fakultas Teknik,Informatika,2019,2024,3.5,Cumlaude,dimas.dinda.utami155@alumni.umm.ac.id,088817147252,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2024 | Batu,QA Engineer,PT Astra International,Gresik,Belum Dilacak,0.0,Belum Ada,2024-10-16
ALM-2019-01-156,201901156,Galih Hafiz Putra,Galih Hafiz Putra | G. Hafiz Putra | Galih H. | Hafiz Putra G.,L,2005-02-15,Batu,Fakultas Teknik,Informatika,2019,2023,2.79,Memuaskan,galih.hafiz.putra156@alumni.umm.ac.id,089752563670,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Batu,QA Engineer,UMKM Digital Malang,Kediri,Belum Dilacak,0.0,Belum Ada,2025-02-05
ALM-2019-01-157,201901157,Annisa Nisa Permata,Annisa Nisa Permata | A. Nisa Permata | Annisa N. | Nisa Permata A.,P,2004-11-13,Batu,Fakultas Teknik,Informatika,2019,2023,3.04,Sangat Memuaskan,annisa.nisa.permata157@alumni.umm.ac.id,083872118270,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Batu,AI Engineer,PT Gudang Garam,Blitar,Teridentifikasi dari sumber publik,0.94,Website Perusahaan,2023-08-15
ALM-2019-01-158,201901158,Syifa Siti Putra,Syifa Siti Putra | S. Siti Putra | Syifa S. | Siti Putra S.,P,2002-12-16,Blitar,Fakultas Teknik,Informatika,2019,2023,2.95,Memuaskan,syifa.siti.putra158@alumni.umm.ac.id,082118594780,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Blitar,QA Engineer,PT Gudang Garam,Sidoarjo,Belum Dilacak,0.0,Belum Ada,2024-12-20
ALM-2019-01-159,201901159,Arif Amelia Permata,Arif Amelia Permata | A. Amelia Permata | Arif A. | Amelia Permata A.,L,2000-06-03,Mojokerto,Fakultas Teknik,Informatika,2019,2023,3.77,Cumlaude,arif.amelia.permata159@alumni.umm.ac.id,086488318795,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Mojokerto,Backend Developer,PT Gudang Garam,Blitar,Belum Dilacak,0.0,Belum Ada,2023-12-04
ALM-2019-01-160,201901160,Wahyu Arif Utami,Wahyu Arif Utami | W. Arif Utami | Wahyu A. | Arif Utami W.,L,2003-02-23,Sidoarjo,Fakultas Teknik,Informatika,2019,2023,3.69,Cumlaude,wahyu.arif.utami160@alumni.umm.ac.id,086309420888,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Sidoarjo,Backend Developer,PT Unilever Indonesia,Malang,Belum Dilacak,0.0,Belum Ada,2023-10-27
ALM-2019-01-161,201901161,Farhan Dinda Ramadhan,Farhan Dinda Ramadhan | F. Dinda Ramadhan | Farhan D. | Dinda Ramadhan F.,L,2001-09-01,Pasuruan,Fakultas Teknik,Informatika,2019,2023,3.0,Sangat Memuaskan,farhan.dinda.ramadhan161@alumni.umm.ac.id,082482088956,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Pasuruan,Data Engineer,PT PLN,Malang,Belum Dilacak,0.0,Belum Ada,2024-05-16
ALM-2019-01-162,201901162,Iqbal Aisyah Ananda,Iqbal Aisyah Ananda | I. Aisyah Ananda | Iqbal A. | Aisyah Ananda I.,L,2001-12-11,Sidoarjo,Fakultas Teknik,Informatika,2019,2024,2.76,Memuaskan,iqbal.aisyah.ananda162@alumni.umm.ac.id,087222637202,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2024 | Sidoarjo,Data Engineer,PT Unilever Indonesia,Malang,Belum Dilacak,0.0,Belum Ada,2026-06-28
ALM-2019-01-163,201901163,Melati Hafiz Maulana,Melati Hafiz Maulana | M. Hafiz Maulana | Melati H. | Hafiz Maulana M.,P,2002-01-12,Blitar,Fakultas Teknik,Informatika,2019,2023,3.06,Sangat Memuaskan,melati.hafiz.maulana163@alumni.umm.ac.id,087803987709,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Blitar,QA Engineer,Startup Nusantara,Gresik,Teridentifikasi dari sumber publik,0.89,Google Scholar,2025-06-22
ALM-2019-01-164,201901164,Yusuf Rizka Pratama,Yusuf Rizka Pratama | Y. Rizka Pratama | Yusuf R. | Rizka Pratama Y.,L,2006-07-18,Malang,Fakultas Teknik,Informatika,2019,2023,2.76,Memuaskan,yusuf.rizka.pratama164@alumni.umm.ac.id,087210274473,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Malang,Backend Developer,UMKM Digital Malang,Blitar,Belum Dilacak,0.0,Belum Ada,2023-10-03
ALM-2019-01-165,201901165,Rendra Naufal Kurniawan,Rendra Naufal Kurniawan | R. Naufal Kurniawan | Rendra N. | Naufal Kurniawan R.,L,2006-02-26,Surabaya,Fakultas Teknik,Informatika,2019,2023,2.85,Memuaskan,rendra.naufal.kurniawan165@alumni.umm.ac.id,083597105677,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Surabaya,QA Engineer,Startup Nusantara,Batu,Perlu Verifikasi Manual,0.51,LinkedIn,2025-03-09
ALM-2019-01-166,201901166,Annisa Dimas Utami,Annisa Dimas Utami | A. Dimas Utami | Annisa D. | Dimas Utami A.,P,2002-02-06,Jember,Fakultas Teknik,Informatika,2019,2023,3.06,Sangat Memuaskan,annisa.dimas.utami166@alumni.umm.ac.id,084353215401,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Jember,Data Engineer,PT Telkom Indonesia,Jember,Belum Dilacak,0.0,Belum Ada,2024-05-06
ALM-2019-01-167,201901167,Putri Amelia Nugroho,Putri Amelia Nugroho | P. Amelia Nugroho | Putri A. | Amelia Nugroho P.,P,2005-11-04,Jember,Fakultas Teknik,Informatika,2019,2023,3.52,Cumlaude,putri.amelia.nugroho167@alumni.umm.ac.id,081465705342,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Jember,AI Engineer,PT Semen Indonesia,Gresik,Teridentifikasi dari sumber publik,0.8,ResearchGate,2025-05-04
ALM-2019-01-168,201901168,Rizky Dimas Firmansyah,Rizky Dimas Firmansyah | R. Dimas Firmansyah | Rizky D. | Dimas Firmansyah R.,L,2007-02-28,Blitar,Fakultas Teknik,Informatika,2019,2024,2.77,Memuaskan,rizky.dimas.firmansyah168@alumni.umm.ac.id,083137611159,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2024 | Blitar,Software Engineer,PT Telkom Indonesia,Jember,Belum Dilacak,0.0,Belum Ada,2025-07-19
ALM-2019-01-169,201901169,Galih Amelia Ananda,Galih Amelia Ananda | G. Amelia Ananda | Galih A. | Amelia Ananda G.,L,2003-11-22,Jember,Fakultas Teknik,Informatika,2019,2023,3.4,Sangat Memuaskan,galih.amelia.ananda169@alumni.umm.ac.id,085309172294,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Jember,QA Engineer,PT PLN,Batu,Belum Dilacak,0.0,Belum Ada,2024-11-10
ALM-2019-01-170,201901170,Siti Andi Sari,Siti Andi Sari | S. Andi Sari | Siti A. | Andi Sari S.,P,2004-12-29,Kediri,Fakultas Teknik,Informatika,2019,2023,3.76,Cumlaude,siti.andi.sari170@alumni.umm.ac.id,081872395778,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Kediri,AI Engineer,PT Telkom Indonesia,Jember,Teridentifikasi dari sumber publik,0.83,ResearchGate,2023-11-23
ALM-2019-01-171,201901171,Rizka Andi Utami,Rizka Andi Utami | R. Andi Utami | Rizka A. | Andi Utami R.,P,2007-03-31,Gresik,Fakultas Teknik,Informatika,2019,2023,2.79,Memuaskan,rizka.andi.utami171@alumni.umm.ac.id,089698874738,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Gresik,AI Engineer,PT Bank Mandiri,Pasuruan,Belum Dilacak,0.0,Belum Ada,2025-05-16
ALM-2019-01-172,201901172,Aulia Rizky Maulana,Aulia Rizky Maulana | A. Rizky Maulana | Aulia R. | Rizky Maulana A.,P,1999-08-18,Kediri,Fakultas Teknik,Informatika,2019,2023,3.24,Sangat Memuaskan,aulia.rizky.maulana172@alumni.umm.ac.id,087541749055,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Kediri,AI Engineer,PT Pertamina,Batu,Belum Dilacak,0.0,Belum Ada,2023-12-05
ALM-2019-01-173,201901173,Aulia Safira Kurniawan,Aulia Safira Kurniawan | A. Safira Kurniawan | Aulia S. | Safira Kurniawan A.,P,1999-07-07,Gresik,Fakultas Teknik,Informatika,2019,2023,2.77,Memuaskan,aulia.safira.kurniawan173@alumni.umm.ac.id,083717260269,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Gresik,Data Engineer,PT PLN,Pasuruan,Teridentifikasi dari sumber publik,0.93,LinkedIn,2023-02-16
ALM-2019-01-174,201901174,Rizky Iqbal Putra,Rizky Iqbal Putra | R. Iqbal Putra | Rizky I. | Iqbal Putra R.,L,2002-10-13,Jember,Fakultas Teknik,Informatika,2019,2023,2.89,Memuaskan,rizky.iqbal.putra174@alumni.umm.ac.id,083344557360,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Jember,Data Engineer,PT Bank Mandiri,Malang,Belum Dilacak,0.0,Belum Ada,2023-02-09
ALM-2019-01-175,201901175,Naufal Yusuf Sari,Naufal Yusuf Sari | N. Yusuf Sari | Naufal Y. | Yusuf Sari N.,L,2005-03-16,Sidoarjo,Fakultas Teknik,Informatika,2019,2024,3.04,Sangat Memuaskan,naufal.yusuf.sari175@alumni.umm.ac.id,083499610004,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2024 | Sidoarjo,Backend Developer,PT PLN,Batu,Belum Dilacak,0.0,Belum Ada,2024-08-03
ALM-2019-01-176,201901176,Muhammad Rafi Permata,Muhammad Rafi Permata | M. Rafi Permata | Muhammad R. | Rafi Permata M.,L,2006-12-04,Batu,Fakultas Teknik,Informatika,2019,2023,3.25,Sangat Memuaskan,muhammad.rafi.permata176@alumni.umm.ac.id,088613098877,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Batu,Backend Developer,PT Bank Mandiri,Sidoarjo,Teridentifikasi dari sumber publik,0.87,ResearchGate,2023-03-20
ALM-2019-01-177,201901177,Rendra Rafi Ananda,Rendra Rafi Ananda | R. Rafi Ananda | Rendra R. | Rafi Ananda R.,L,2005-11-11,Surabaya,Fakultas Teknik,Informatika,2019,2023,3.17,Sangat Memuaskan,rendra.rafi.ananda177@alumni.umm.ac.id,089609562782,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Surabaya,Backend Developer,PT Bank Mandiri,Surabaya,Belum ditemukan di sumber publik,0.43,Website Perusahaan,2024-09-17
ALM-2019-01-178,201901178,Adit Naufal Santoso,Adit Naufal Santoso | A. Naufal Santoso | Adit N. | Naufal Santoso A.,L,1999-08-06,Gresik,Fakultas Teknik,Informatika,2019,2023,3.71,Cumlaude,adit.naufal.santoso178@alumni.umm.ac.id,087332554920,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Gresik,Backend Developer,PT Pertamina,Malang,Belum Dilacak,0.0,Belum Ada,2024-04-14
ALM-2019-01-179,201901179,Safira Melati Utami,Safira Melati Utami | S. Melati Utami | Safira M. | Melati Utami S.,P,1999-06-27,Surabaya,Fakultas Teknik,Informatika,2019,2023,3.86,Cumlaude,safira.melati.utami179@alumni.umm.ac.id,081755431522,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Surabaya,Software Engineer,PT Pupuk Kaltim,Mojokerto,Belum Dilacak,0.0,Belum Ada,2025-08-19
ALM-2019-01-180,201901180,Nisa Iqbal Maulana,Nisa Iqbal Maulana | N. Iqbal Maulana | Nisa I. | Iqbal Maulana N.,P,2001-07-31,Surabaya,Fakultas Teknik,Informatika,2019,2023,3.02,Sangat Memuaskan,nisa.iqbal.maulana180@alumni.umm.ac.id,086153771059,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Surabaya,Backend Developer,PT PLN,Pasuruan,Belum Dilacak,0.0,Belum Ada,2024-03-07
ALM-2019-01-181,201901181,Intan Aisyah Sari,Intan Aisyah Sari | I. Aisyah Sari | Intan A. | Aisyah Sari I.,P,2000-07-12,Pasuruan,Fakultas Teknik,Informatika,2019,2023,3.51,Cumlaude,intan.aisyah.sari181@alumni.umm.ac.id,089484947955,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Pasuruan,Backend Developer,PT Astra International,Sidoarjo,Belum Dilacak,0.0,Belum Ada,2023-05-05
ALM-2019-01-182,201901182,Adit Nadya Putra,Adit Nadya Putra | A. Nadya Putra | Adit N. | Nadya Putra A.,L,2000-12-02,Kediri,Fakultas Teknik,Informatika,2019,2023,3.81,Cumlaude,adit.nadya.putra182@alumni.umm.ac.id,083592596823,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Kediri,AI Engineer,PT Pertamina,Batu,Belum ditemukan di sumber publik,0.39,LinkedIn,2024-09-16
ALM-2019-01-183,201901183,Wahyu Safira Utami,Wahyu Safira Utami | W. Safira Utami | Wahyu S. | Safira Utami W.,L,2002-02-17,Malang,Fakultas Teknik,Informatika,2019,2024,3.63,Cumlaude,wahyu.safira.utami183@alumni.umm.ac.id,082059371626,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2024 | Malang,Data Engineer,PT Semen Indonesia,Batu,Belum Dilacak,0.0,Belum Ada,2024-10-01
ALM-2019-01-184,201901184,Siti Rizky Ananda,Siti Rizky Ananda | S. Rizky Ananda | Siti R. | Rizky Ananda S.,P,2007-03-24,Mojokerto,Fakultas Teknik,Informatika,2019,2023,3.26,Sangat Memuaskan,siti.rizky.ananda184@alumni.umm.ac.id,086988559484,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Mojokerto,Software Engineer,PT Pupuk Kaltim,Pasuruan,Belum Dilacak,0.0,Belum Ada,2023-12-24
ALM-2019-01-185,201901185,Dinda Ilham Sari,Dinda Ilham Sari | D. Ilham Sari | Dinda I. | Ilham Sari D.,P,2002-04-26,Gresik,Fakultas Teknik,Informatika,2019,2023,2.77,Memuaskan,dinda.ilham.sari185@alumni.umm.ac.id,088168453360,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Gresik,Backend Developer,UMKM Digital Malang,Pasuruan,Perlu Verifikasi Manual,0.69,LinkedIn,2024-08-25
ALM-2019-01-186,201901186,Iqbal Rafi Sari,Iqbal Rafi Sari | I. Rafi Sari | Iqbal R. | Rafi Sari I.,L,2006-01-11,Pasuruan,Fakultas Teknik,Informatika,2019,2023,3.78,Cumlaude,iqbal.rafi.sari186@alumni.umm.ac.id,085598615444,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Pasuruan,Data Engineer,PT Unilever Indonesia,Malang,Belum Dilacak,0.0,Belum Ada,2025-10-18
ALM-2019-01-187,201901187,Rizky Melati Maulana,Rizky Melati Maulana | R. Melati Maulana | Rizky M. | Melati Maulana R.,L,2007-04-02,Malang,Fakultas Teknik,Informatika,2019,2023,3.82,Cumlaude,rizky.melati.maulana187@alumni.umm.ac.id,085771564976,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Malang,Data Engineer,PT Pupuk Kaltim,Batu,Belum Dilacak,0.0,Belum Ada,2023-11-18
ALM-2019-01-188,201901188,Hafiz Naufal Setiawan,Hafiz Naufal Setiawan | H. Naufal Setiawan | Hafiz N. | Naufal Setiawan H.,L,2002-10-03,Gresik,Fakultas Teknik,Informatika,2019,2023,3.53,Cumlaude,hafiz.naufal.setiawan188@alumni.umm.ac.id,084018690355,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Gresik,Backend Developer,PT Astra International,Kediri,Perlu Verifikasi Manual,0.61,ResearchGate,2024-01-03
ALM-2019-01-189,201901189,Amelia Dewi Ananda,Amelia Dewi Ananda | A. Dewi Ananda | Amelia D. | Dewi Ananda A.,P,2004-08-15,Mojokerto,Fakultas Teknik,Informatika,2019,2023,3.31,Sangat Memuaskan,amelia.dewi.ananda189@alumni.umm.ac.id,089158080779,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Mojokerto,QA Engineer,PT Gudang Garam,Kediri,Teridentifikasi dari sumber publik,0.95,LinkedIn,2023-08-03
ALM-2019-01-190,201901190,Iqbal Rafi Wibowo,Iqbal Rafi Wibowo | I. Rafi Wibowo | Iqbal R. | Rafi Wibowo I.,L,1999-11-12,Surabaya,Fakultas Teknik,Informatika,2019,2023,3.08,Sangat Memuaskan,iqbal.rafi.wibowo190@alumni.umm.ac.id,083993944892,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Surabaya,QA Engineer,PT Pertamina,Gresik,Belum Dilacak,0.0,Belum Ada,2023-05-14
ALM-2019-01-191,201901191,Farhan Putri Putra,Farhan Putri Putra | F. Putri Putra | Farhan P. | Putri Putra F.,L,2003-12-24,Malang,Fakultas Teknik,Informatika,2019,2023,2.98,Memuaskan,farhan.putri.putra191@alumni.umm.ac.id,084444516981,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Malang,AI Engineer,Startup Nusantara,Kediri,Belum Dilacak,0.0,Belum Ada,2025-11-26
ALM-2019-01-192,201901192,Rizka Fitri Wijaya,Rizka Fitri Wijaya | R. Fitri Wijaya | Rizka F. | Fitri Wijaya R.,P,2008-06-10,Mojokerto,Fakultas Teknik,Informatika,2019,2024,3.3,Sangat Memuaskan,rizka.fitri.wijaya192@alumni.umm.ac.id,083436327339,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2024 | Mojokerto,Data Engineer,PT Pertamina,Blitar,Belum Dilacak,0.0,Belum Ada,2025-01-05
ALM-2019-01-193,201901193,Nadya Nadya Hidayat,Nadya Nadya Hidayat | N. Nadya Hidayat | Nadya N. | Nadya Hidayat N.,P,2005-12-08,Sidoarjo,Fakultas Teknik,Informatika,2019,2023,2.97,Memuaskan,nadya.nadya.hidayat193@alumni.umm.ac.id,084412168053,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Sidoarjo,Backend Developer,PT Bank Mandiri,Surabaya,Belum Dilacak,0.0,Belum Ada,2025-03-15
ALM-2019-01-194,201901194,Amelia Rafi Nugroho,Amelia Rafi Nugroho | A. Rafi Nugroho | Amelia R. | Rafi Nugroho A.,P,2005-04-22,Malang,Fakultas Teknik,Informatika,2019,2023,3.92,Cumlaude,amelia.rafi.nugroho194@alumni.umm.ac.id,085930382855,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Malang,QA Engineer,PT Unilever Indonesia,Sidoarjo,Belum Dilacak,0.0,Belum Ada,2023-07-16
ALM-2019-01-195,201901195,Adit Aulia Setiawan,Adit Aulia Setiawan | A. Aulia Setiawan | Adit A. | Aulia Setiawan A.,L,1999-01-18,Mojokerto,Fakultas Teknik,Informatika,2019,2023,3.53,Cumlaude,adit.aulia.setiawan195@alumni.umm.ac.id,086564374392,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Mojokerto,Data Engineer,PT Gudang Garam,Sidoarjo,Teridentifikasi dari sumber publik,0.91,ResearchGate,2024-12-04
ALM-2019-01-196,201901196,Siti Ilham Puspitasari,Siti Ilham Puspitasari | S. Ilham Puspitasari | Siti I. | Ilham Puspitasari S.,P,2000-04-23,Blitar,Fakultas Teknik,Informatika,2019,2023,3.23,Sangat Memuaskan,siti.ilham.puspitasari196@alumni.umm.ac.id,084611538856,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Blitar,QA Engineer,PT Astra International,Surabaya,Belum Dilacak,0.0,Belum Ada,2025-04-19
ALM-2019-01-197,201901197,Ilham Iqbal Pratama,Ilham Iqbal Pratama | I. Iqbal Pratama | Ilham I. | Iqbal Pratama I.,L,1999-12-09,Mojokerto,Fakultas Teknik,Informatika,2019,2024,3.56,Cumlaude,ilham.iqbal.pratama197@alumni.umm.ac.id,085112962480,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2024 | Mojokerto,AI Engineer,PT Semen Indonesia,Gresik,Belum Dilacak,0.0,Belum Ada,2026-09-02
ALM-2019-01-198,201901198,Zahra Arif Putra,Zahra Arif Putra | Z. Arif Putra | Zahra A. | Arif Putra Z.,P,2003-02-23,Jember,Fakultas Teknik,Informatika,2019,2023,2.76,Memuaskan,zahra.arif.putra198@alumni.umm.ac.id,086776388343,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Jember,Data Engineer,PT Pupuk Kaltim,Mojokerto,Belum Dilacak,0.0,Belum Ada,2024-12-14
ALM-2019-01-199,201901199,Nadya Yusuf Putra,Nadya Yusuf Putra | N. Yusuf Putra | Nadya Y. | Yusuf Putra N.,P,2007-03-04,Jember,Fakultas Teknik,Informatika,2019,2023,3.75,Cumlaude,nadya.yusuf.putra199@alumni.umm.ac.id,083568114320,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2023 | Jember,Backend Developer,PT Bank Mandiri,Blitar,Belum Dilacak,0.0,Belum Ada,2024-02-19
ALM-2019-01-200,201901200,Putri Muhammad Putra,Putri Muhammad Putra | P. Muhammad Putra | Putri M. | Muhammad Putra P.,P,2006-03-01,Blitar,Fakultas Teknik,Informatika,2019,2024,2.96,Memuaskan,putri.muhammad.putra200@alumni.umm.ac.id,084929345815,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2019 | Lulus 2024 | Blitar,Backend Developer,PT Pertamina,Jember,Belum Dilacak,0.0,Belum Ada,2024-05-27
ALM-2020-01-001,202001001,Rizka Rizka Utami,Rizka Rizka Utami | R. Rizka Utami | Rizka R. | Rizka Utami R.,P,2001-07-08,Malang,Fakultas Teknik,Informatika,2020,2024,2.93,Memuaskan,rizka.rizka.utami1@alumni.umm.ac.id,088028975243,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2020 | Lulus 2024 | Malang,Software Engineer,Startup Nusantara,Blitar,Belum Dilacak,0.0,Belum Ada,2026-11-08
